809,   12.3743105,   3.11475611
810,   12.8167601,   3.16744375
811,   13.2551231,    3.2349062
812,   13.6931238,   3.31084824
813,   14.1361895,    3.3920567
814,   12.3072062,    3.5553863
815,   12.7391129,   3.61437488
816,   13.1662388,   3.69009972
817,   13.5926104,    3.7754817
818,   14.0238247,   3.86689472
819,   12.2266579,   3.99362326
820,   12.6475058,   4.05855083
821,   13.0628681,    4.1421423
822,   13.4770746,   4.23654842
823,   13.8958855,   4.33773947
824,   12.1326599,   4.42903042
825,   12.5419502,   4.49951649
826,   12.9450512,    4.5905571
827,   13.3465881,   4.69355202
828,   13.7524796,   4.80407381
829,   12.0252142,   4.86116028
830,   12.4224701,   4.93680573
831,   12.8128414,   5.03486395
832,   13.2012396,   5.14599371
833,   13.5937366,   5.26538229
834,   11.9043055,    5.2895484
835,   12.2890816,   5.36994123
836,   12.6662922,   5.47457075
837,   13.0411243,   5.59337091
838,   13.4197969,    5.7211504
839,   11.7698841,   5.71370554
840,    12.141777,   5.79842424
841,   12.5054426,   5.90917349
842,   12.8663368,   6.03517389
843,    13.230814,   6.17086506
844,   11.6218758,   6.13311291
845,   11.9805317,     6.221735
846,    12.330328,   6.33815241
847,   12.6769762,   6.47088528
848,   13.0269508,   6.61400986
849,    11.460207,   6.54722404
850,   11.8053179,   6.63933182
851,   12.1409845,   6.76097345
852,   12.4731445,    6.8999815
853,   12.8083801,   7.05007219
854,   11.2848396,   6.95547485
855,   11.6161451,   7.05066299
856,   11.9374781,   7.17710066
857,   12.2549744,   7.32193947
858,   12.5753021,   7.47854424
859,   11.0958605,    7.3572998
860,   11.4131107,    7.4551878
861,    11.719944,    7.5860095
862,   12.0226469,   7.73625135
863,   12.3279438,   7.89893055
864,   10.8935757,   7.75213432
865,   11.1964502,   7.85238457
866,   11.4886074,   7.98719978
867,   11.7764034,   8.14242744
868,   12.0665731,   8.31074905
869,   10.6788168,   8.13946247
870,     10.96661,   8.24171925
871,   11.2437134,   8.38008022
872,   11.5164108,   8.53985023
873,   11.7913523,   8.71338463
874,   10.4545078,   8.51641846
875,   10.7248087,   8.62080002
876,   10.9854889,   8.76273823
877,   11.2425175,   8.92699909
878,   11.5023031,   9.10584736
879,   10.2269545,   8.87378788
880,   10.4731789,   8.98319435
881,   10.7140808,    9.1309309
882,   10.9545355,   9.30134392
883,   11.1994801,   9.48680305
884,   10.0035563,   9.19589043
885,   10.2129784,   9.31980515
886,   10.4291573,   9.47967243
887,   10.6521959,   9.66027832
888,   10.8829765,   9.85499191
